date,game_pk,home_team,away_team,season,calibrated_pred,market_implied_margin,margin_edge,side,is_dog,odds_used,ml_units,actual_margin,won,push,profit,bet_type,model_total,consensus_total,edge,actual_total
2019-03-28,567456,New York Yankees,Baltimore Orioles,2019,2.765,3.292,-0.527,AWAY_ML,True,320.0,1.0,5.0,False,False,-100.0,ml,,,,
2019-03-28,566664,Tampa Bay Rays,Houston Astros,2019,0.463,-0.567,1.03,HOME_ML,True,118.0,1.5,-4.0,False,False,-150.0,ml,,,,
2019-03-28,566763,Texas Rangers,Chicago Cubs,2019,0.315,-0.259,0.573,HOME_ML,True,105.0,1.0,-8.0,False,False,-100.0,ml,,,,
2019-03-28,566086,Oakland Athletics,Los Angeles Angels,2019,-0.69,-0.078,-0.612,AWAY_ML,False,-108.0,1.0,4.0,False,False,-100.0,ml,,,,
2019-03-29,567553,Milwaukee Brewers,St. Louis Cardinals,2019,-0.69,-0.078,-0.612,AWAY_ML,False,-108.0,1.0,-4.0,True,False,93.0,ml,,,,
2019-03-29,566276,San Diego Padres,San Francisco Giants,2019,0.166,1.115,-0.949,AWAY_ML,True,145.0,1.0,3.0,False,False,-100.0,ml,,,,
2019-03-30,567457,New York Yankees,Baltimore Orioles,2019,2.765,3.453,-0.688,AWAY_ML,True,340.0,1.0,-2.0,True,False,340.0,ml,,,,
2019-03-30,565703,Kansas City Royals,Chicago White Sox,2019,1.203,0.611,0.592,HOME_ML,False,-130.0,1.0,2.0,True,False,77.0,ml,,,,
2019-03-30,566866,Toronto Blue Jays,Detroit Tigers,2019,-0.09,0.521,-0.611,AWAY_ML,True,116.0,1.0,3.0,False,False,-100.0,ml,,,,
2019-03-30,567361,Miami Marlins,Colorado Rockies,2019,0.463,-0.567,1.03,HOME_ML,True,118.0,1.5,4.0,True,False,177.0,ml,,,,
2019-03-30,566764,Texas Rangers,Chicago Cubs,2019,0.258,-1.115,1.373,HOME_ML,True,145.0,1.5,2.0,True,False,218.0,ml,,,,
2019-03-30,566277,San Diego Padres,San Francisco Giants,2019,1.203,0.611,0.592,HOME_ML,False,-130.0,1.0,-1.0,False,False,-100.0,ml,,,,
2019-03-30,566088,Oakland Athletics,Los Angeles Angels,2019,0.953,0.357,0.596,HOME_ML,False,-119.0,1.0,2.0,True,False,84.0,ml,,,,
2019-03-31,567458,New York Yankees,Baltimore Orioles,2019,1.942,2.927,-0.985,AWAY_ML,True,280.0,1.0,-2.0,True,False,280.0,ml,,,,
2019-03-31,566867,Toronto Blue Jays,Detroit Tigers,2019,0.089,1.059,-0.97,AWAY_ML,True,142.0,1.0,-1.0,True,False,142.0,ml,,,,
2019-03-31,567555,Milwaukee Brewers,St. Louis Cardinals,2019,0.759,0.131,0.629,HOME_ML,False,-110.0,1.0,1.0,True,False,91.0,ml,,,,
2019-03-31,566765,Texas Rangers,Chicago Cubs,2019,-1.166,-0.611,-0.555,AWAY_ML,False,-130.0,1.0,1.0,False,False,-100.0,ml,,,,
2019-03-31,566278,San Diego Padres,San Francisco Giants,2019,0.918,1.423,-0.504,AWAY_ML,True,162.0,1.0,2.0,False,False,-100.0,ml,,,,
2019-04-01,566180,Pittsburgh Pirates,St. Louis Cardinals,2019,-0.09,0.521,-0.611,AWAY_ML,True,116.0,1.0,-1.0,True,False,116.0,ml,,,,
2019-04-01,565316,Cleveland Indians,Chicago White Sox,2019,0.507,1.205,-0.698,AWAY_ML,True,150.0,1.0,2.0,False,False,-100.0,ml,,,,
2019-04-01,567157,Atlanta Braves,Chicago Cubs,2019,0.759,0.131,0.629,HOME_ML,False,-110.0,1.0,8.0,True,False,91.0,ml,,,,
2019-04-01,566766,Texas Rangers,Houston Astros,2019,-0.265,-1.293,1.028,HOME_ML,True,155.0,1.5,-1.0,False,False,-150.0,ml,,,,
2019-04-02,565898,Washington Nationals,Philadelphia Phillies,2019,0.213,1.488,-1.274,AWAY_ML,True,165.0,1.5,-6.0,True,False,248.0,ml,,,,
2019-04-02,566869,Toronto Blue Jays,Baltimore Orioles,2019,0.918,1.423,-0.504,AWAY_ML,True,162.0,1.0,-1.0,True,False,162.0,ml,,,,
2019-04-02,565705,Kansas City Royals,Minnesota Twins,2019,-0.101,-0.924,0.823,HOME_ML,True,135.0,1.0,-1.0,False,False,-100.0,ml,,,,
2019-04-02,566377,Seattle Mariners,Los Angeles Angels,2019,0.759,0.131,0.629,HOME_ML,False,-110.0,1.0,1.0,True,False,91.0,ml,,,,
2019-04-03,565225,Cincinnati Reds,Milwaukee Brewers,2019,-0.051,0.567,-0.618,AWAY_ML,True,118.0,1.0,-1.0,True,False,118.0,ml,,,,
2019-04-03,565706,Kansas City Royals,Minnesota Twins,2019,-1.166,-0.611,-0.555,AWAY_ML,False,-130.0,1.0,-1.0,True,False,77.0,ml,,,,
2019-04-03,566870,Toronto Blue Jays,Baltimore Orioles,2019,0.039,1.021,-0.982,AWAY_ML,True,140.0,1.0,2.0,False,False,-100.0,ml,,,,
2019-04-03,567158,Atlanta Braves,Chicago Cubs,2019,1.203,0.611,0.592,HOME_ML,False,-130.0,1.0,2.0,True,False,77.0,ml,,,,
2019-04-04,565990,New York Mets,Washington Nationals,2019,1.203,0.611,0.592,HOME_ML,False,-130.0,1.0,-4.0,False,False,-100.0,ml,,,,
2019-04-04,564930,Baltimore Orioles,New York Yankees,2019,-0.353,-1.948,1.595,HOME_ML,True,195.0,2.0,-4.0,False,False,-200.0,ml,,,,
2019-04-04,567159,Atlanta Braves,Chicago Cubs,2019,-1.192,0.429,-1.621,AWAY_ML,True,112.0,2.0,5.0,False,False,-200.0,ml,,,,
2019-04-04,564734,Los Angeles Angels,Texas Rangers,2019,0.507,1.205,-0.698,AWAY_ML,True,150.0,1.0,-7.0,True,False,150.0,ml,,,,
2019-04-05,565413,Colorado Rockies,Los Angeles Dodgers,2019,-1.166,-0.611,-0.555,AWAY_ML,False,-130.0,1.0,-4.0,True,False,77.0,ml,,,,
2019-04-05,567160,Atlanta Braves,Miami Marlins,2019,0.507,1.205,-0.698,AWAY_ML,True,150.0,1.0,4.0,False,False,-100.0,ml,,,,
2019-04-05,565606,Houston Astros,Oakland Athletics,2019,0.166,1.115,-0.949,AWAY_ML,True,145.0,1.0,1.0,False,False,-100.0,ml,,,,
2019-04-06,565511,Detroit Tigers,Kansas City Royals,2019,-1.192,0.429,-1.621,AWAY_ML,True,112.0,2.0,3.0,False,False,-200.0,ml,,,,
2019-04-06,565991,New York Mets,Washington Nationals,2019,0.463,-0.567,1.03,HOME_ML,True,118.0,1.5,1.0,True,False,177.0,ml,,,,
2019-04-06,566568,St. Louis Cardinals,San Diego Padres,2019,1.4,0.381,1.019,HOME_ML,False,-120.0,1.5,-2.0,False,False,-150.0,ml,,,,
2019-04-06,564736,Los Angeles Angels,Texas Rangers,2019,0.507,1.205,-0.698,AWAY_ML,True,150.0,1.0,4.0,False,False,-100.0,ml,,,,
2019-04-06,567557,Milwaukee Brewers,Chicago Cubs,2019,1.699,0.589,1.11,HOME_ML,False,-129.0,1.5,-6.0,False,False,-150.0,ml,,,,
2019-04-06,567161,Atlanta Braves,Miami Marlins,2019,0.519,1.4,-0.882,AWAY_ML,True,161.0,1.0,-2.0,True,False,161.0,ml,,,,
2019-04-07,565992,New York Mets,Washington Nationals,2019,0.463,-0.567,1.03,HOME_ML,True,118.0,1.5,-3.0,False,False,-150.0,ml,,,,
2019-04-07,565321,Cleveland Indians,Toronto Blue Jays,2019,0.507,1.205,-0.698,AWAY_ML,True,150.0,1.0,2.0,False,False,-100.0,ml,,,,
2019-04-07,566185,Pittsburgh Pirates,Cincinnati Reds,2019,0.039,1.021,-0.982,AWAY_ML,True,140.0,1.0,2.0,False,False,-100.0,ml,,,,
2019-04-07,565608,Houston Astros,Oakland Athletics,2019,0.213,1.488,-1.274,AWAY_ML,True,165.0,1.5,1.0,False,False,-150.0,ml,,,,
2019-04-07,566569,St. Louis Cardinals,San Diego Padres,2019,1.4,0.381,1.019,HOME_ML,False,-120.0,1.5,3.0,True,False,125.0,ml,,,,
2019-04-07,566473,San Francisco Giants,Tampa Bay Rays,2019,0.315,-0.259,0.573,HOME_ML,True,105.0,1.0,-3.0,False,False,-100.0,ml,,,,
2019-04-08,567266,Chicago White Sox,Tampa Bay Rays,2019,-0.263,-1.344,1.081,HOME_ML,True,158.0,1.5,-4.0,False,False,-150.0,ml,,,,
2019-04-08,565124,Chicago Cubs,Pittsburgh Pirates,2019,1.203,0.611,0.592,HOME_ML,False,-130.0,1.0,10.0,True,False,77.0,ml,,,,
2019-04-08,565416,Colorado Rockies,Atlanta Braves,2019,0.759,0.131,0.629,HOME_ML,False,-110.0,1.0,-2.0,False,False,-100.0,ml,,,,
2019-04-08,566474,San Francisco Giants,San Diego Padres,2019,1.203,0.611,0.592,HOME_ML,False,-130.0,1.0,-1.0,False,False,-100.0,ml,,,,
2019-04-09,565027,Boston Red Sox,Toronto Blue Jays,2019,1.411,2.35,-0.939,AWAY_ML,True,225.0,1.0,-2.0,True,False,225.0,ml,,,,
2019-04-09,565993,New York Mets,Minnesota Twins,2019,1.484,2.406,-0.923,AWAY_ML,True,230.0,1.0,-6.0,True,False,230.0,ml,,,,
2019-04-09,565708,Kansas City Royals,Seattle Mariners,2019,0.759,0.131,0.629,HOME_ML,False,-110.0,1.0,-3.0,False,False,-100.0,ml,,,,
2019-04-09,565417,Colorado Rockies,Atlanta Braves,2019,1.129,0.078,1.051,HOME_ML,False,-108.0,1.5,-6.0,False,False,-150.0,ml,,,,
2019-04-10,565514,Detroit Tigers,Cleveland Indians,2019,-0.101,-0.924,0.823,HOME_ML,True,135.0,1.0,3.0,True,False,135.0,ml,,,,
2019-04-10,565227,Cincinnati Reds,Miami Marlins,2019,0.166,1.115,-0.949,AWAY_ML,True,145.0,1.0,1.0,False,False,-100.0,ml,,,,
2019-04-10,567067,Philadelphia Phillies,Washington Nationals,2019,0.602,1.151,-0.549,AWAY_ML,True,147.0,1.0,-14.0,True,False,147.0,ml,,,,
2019-04-10,565611,Houston Astros,New York Yankees,2019,1.4,0.381,1.019,HOME_ML,False,-120.0,1.5,2.0,True,False,125.0,ml,,,,
2019-04-10,565709,Kansas City Royals,Seattle Mariners,2019,0.258,-1.115,1.373,HOME_ML,True,145.0,1.5,-1.0,False,False,-150.0,ml,,,,
2019-04-10,564837,Arizona Diamondbacks,Texas Rangers,2019,1.203,0.611,0.592,HOME_ML,False,-130.0,1.0,-3.0,False,False,-100.0,ml,,,,
2019-04-11,565710,Kansas City Royals,Seattle Mariners,2019,-0.101,-0.904,0.803,HOME_ML,True,134.0,1.0,-1.0,False,False,-100.0,ml,,,,
2019-04-11,565028,Boston Red Sox,Toronto Blue Jays,2019,0.213,1.488,-1.274,AWAY_ML,True,165.0,1.5,1.0,False,False,-150.0,ml,,,,
2019-04-11,565126,Chicago Cubs,Pittsburgh Pirates,2019,-0.09,0.521,-0.611,AWAY_ML,True,116.0,1.0,2.0,False,False,-100.0,ml,,,,
2019-04-12,566871,Toronto Blue Jays,Tampa Bay Rays,2019,-0.101,-0.924,0.823,HOME_ML,True,135.0,1.0,-4.0,False,False,-100.0,ml,,,,
2019-04-12,565029,Boston Red Sox,Baltimore Orioles,2019,1.311,2.293,-0.983,AWAY_ML,True,220.0,1.0,2.0,False,False,-100.0,ml,,,,
2019-04-12,567164,Atlanta Braves,New York Mets,2019,0.759,0.131,0.629,HOME_ML,False,-110.0,1.0,-4.0,False,False,-100.0,ml,,,,
2019-04-12,566769,Texas Rangers,Oakland Athletics,2019,0.315,-0.259,0.573,HOME_ML,True,105.0,1.0,-2.0,False,False,-100.0,ml,,,,
2019-04-12,565806,Los Angeles Dodgers,Milwaukee Brewers,2019,0.166,1.115,-0.949,AWAY_ML,True,145.0,1.0,-3.0,True,False,145.0,ml,,,,
2019-04-13,567463,New York Yankees,Chicago White Sox,2019,0.166,1.115,-0.949,AWAY_ML,True,145.0,1.0,4.0,False,False,-100.0,ml,,,,
2019-04-13,566872,Toronto Blue Jays,Tampa Bay Rays,2019,-0.798,-1.74,0.942,HOME_ML,True,180.0,1.0,2.0,True,False,180.0,ml,,,,
2019-04-13,565901,Washington Nationals,Pittsburgh Pirates,2019,0.953,0.357,0.596,HOME_ML,False,-119.0,1.0,1.0,True,False,84.0,ml,,,,
2019-04-13,567367,Miami Marlins,Philadelphia Phillies,2019,-0.265,-1.293,1.028,HOME_ML,True,155.0,1.5,7.0,True,False,232.0,ml,,,,
2019-04-13,567165,Atlanta Braves,New York Mets,2019,0.039,1.021,-0.982,AWAY_ML,True,140.0,1.0,4.0,False,False,-100.0,ml,,,,
2019-04-13,564840,Arizona Diamondbacks,San Diego Padres,2019,0.759,0.131,0.629,HOME_ML,False,-110.0,1.0,-1.0,False,False,-100.0,ml,,,,
2019-04-14,565031,Boston Red Sox,Baltimore Orioles,2019,1.484,2.406,-0.923,AWAY_ML,True,230.0,1.0,4.0,False,False,-100.0,ml,,,,
2019-04-14,566873,Toronto Blue Jays,Tampa Bay Rays,2019,0.463,-0.567,1.03,HOME_ML,True,118.0,1.5,-4.0,False,False,-150.0,ml,,,,
2019-04-14,565902,Washington Nationals,Pittsburgh Pirates,2019,0.213,1.488,-1.274,AWAY_ML,True,165.0,1.5,-1.0,True,False,248.0,ml,,,,
2019-04-14,566967,Minnesota Twins,Detroit Tigers,2019,2.847,2.175,0.672,HOME_ML,False,-240.0,1.0,2.0,True,False,42.0,ml,,,,
2019-04-14,565713,Kansas City Royals,Cleveland Indians,2019,-1.166,-0.611,-0.555,AWAY_ML,False,-130.0,1.0,1.0,False,False,-100.0,ml,,,,
2019-04-14,566771,Texas Rangers,Oakland Athletics,2019,-0.101,-0.924,0.823,HOME_ML,True,135.0,1.0,1.0,True,False,135.0,ml,,,,
2019-04-14,566480,San Francisco Giants,Colorado Rockies,2019,-0.69,-0.078,-0.612,AWAY_ML,False,-108.0,1.0,-4.0,True,False,93.0,ml,,,,
2019-04-15,565032,Boston Red Sox,Baltimore Orioles,2019,1.484,2.406,-0.923,AWAY_ML,True,230.0,1.0,-7.0,True,False,230.0,ml,,,,
2019-04-15,566968,Minnesota Twins,Toronto Blue Jays,2019,1.4,0.381,1.019,HOME_ML,False,-120.0,1.5,-2.0,False,False,-150.0,ml,,,,
2019-04-15,566772,Texas Rangers,Los Angeles Angels,2019,0.153,-0.429,0.581,HOME_ML,True,112.0,1.0,5.0,True,False,112.0,ml,,,,
2019-04-15,566282,San Diego Padres,Colorado Rockies,2019,0.507,1.205,-0.698,AWAY_ML,True,150.0,1.0,-3.0,True,False,150.0,ml,,,,
2019-04-16,565903,Washington Nationals,San Francisco Giants,2019,0.918,1.423,-0.504,AWAY_ML,True,162.0,1.0,-4.0,True,False,162.0,ml,,,,
2019-04-16,567370,Miami Marlins,Chicago Cubs,2019,-1.166,-0.611,-0.555,AWAY_ML,False,-130.0,1.0,-4.0,True,False,77.0,ml,,,,
2019-04-16,566969,Minnesota Twins,Toronto Blue Jays,2019,0.039,1.021,-0.982,AWAY_ML,True,140.0,1.0,-1.0,True,False,140.0,ml,,,,
2019-04-16,567270,Chicago White Sox,Kansas City Royals,2019,1.4,0.381,1.019,HOME_ML,False,-120.0,1.5,4.0,True,False,125.0,ml,,,,
2019-04-16,566094,Oakland Athletics,Houston Astros,2019,0.008,-0.983,0.991,HOME_ML,True,138.0,1.0,-8.0,False,False,-100.0,ml,,,,
2019-04-17,567070,Philadelphia Phillies,New York Mets,2019,0.759,0.131,0.629,HOME_ML,False,-110.0,1.0,1.0,True,False,91.0,ml,,,,
2019-04-17,567561,Milwaukee Brewers,St. Louis Cardinals,2019,1.203,0.611,0.592,HOME_ML,False,-130.0,1.0,-3.0,False,False,-100.0,ml,,,,
2019-04-17,567271,Chicago White Sox,Kansas City Royals,2019,0.315,-0.259,0.573,HOME_ML,True,105.0,1.0,-1.0,False,False,-100.0,ml,,,,
2019-04-17,565517,Detroit Tigers,Pittsburgh Pirates,2019,-0.69,-0.078,-0.612,AWAY_ML,False,-108.0,1.0,-1.0,True,False,93.0,ml,,,,
2019-04-17,566383,Seattle Mariners,Cleveland Indians,2019,0.463,-0.567,1.03,HOME_ML,True,118.0,1.5,-1.0,False,False,-150.0,ml,,,,
2019-04-17,566672,Tampa Bay Rays,Baltimore Orioles,2019,1.311,2.293,-0.983,AWAY_ML,True,220.0,1.0,7.0,False,False,-100.0,ml,,,,
2019-04-17,567371,Miami Marlins,Chicago Cubs,2019,-0.265,-1.293,1.028,HOME_ML,True,155.0,1.5,-6.0,False,False,-150.0,ml,,,,
2019-04-17,566970,Minnesota Twins,Toronto Blue Jays,2019,0.507,1.205,-0.698,AWAY_ML,True,150.0,1.0,3.0,False,False,-100.0,ml,,,,
2019-04-18,566971,Minnesota Twins,Toronto Blue Jays,2019,0.519,1.4,-0.882,AWAY_ML,True,161.0,1.0,-3.0,True,False,161.0,ml,,,,
2019-04-18,566673,Tampa Bay Rays,Baltimore Orioles,2019,1.311,2.293,-0.983,AWAY_ML,True,220.0,1.0,-1.0,True,False,220.0,ml,,,,
2019-04-18,567562,Milwaukee Brewers,Los Angeles Dodgers,2019,-0.69,-0.078,-0.612,AWAY_ML,False,-108.0,1.0,-2.0,True,False,93.0,ml,,,,
2019-04-18,564741,Los Angeles Angels,Seattle Mariners,2019,1.4,0.381,1.019,HOME_ML,False,-120.0,1.5,-1.0,False,False,-150.0,ml,,,,
2019-04-19,565130,Chicago Cubs,Arizona Diamondbacks,2019,0.621,1.276,-0.654,AWAY_ML,True,154.0,1.0,4.0,False,False,-100.0,ml,,,,
2019-04-19,566186,Pittsburgh Pirates,San Francisco Giants,2019,0.315,-0.259,0.573,HOME_ML,True,105.0,1.0,3.0,True,False,105.0,ml,,,,
2019-04-19,567468,New York Yankees,Kansas City Royals,2019,0.507,1.205,-0.698,AWAY_ML,True,150.0,1.0,4.0,False,False,-100.0,ml,,,,
2019-04-19,566674,Tampa Bay Rays,Boston Red Sox,2019,0.393,-0.182,0.576,HOME_ML,True,102.0,1.0,-2.0,False,False,-100.0,ml,,,,
2019-04-19,566574,St. Louis Cardinals,New York Mets,2019,1.602,1.002,0.6,HOME_ML,False,-149.0,1.0,-1.0,False,False,-100.0,ml,,,,
2019-04-19,564742,Los Angeles Angels,Seattle Mariners,2019,1.4,0.381,1.019,HOME_ML,False,-120.0,1.5,-2.0,False,False,-150.0,ml,,,,
2019-04-19,566285,San Diego Padres,Cincinnati Reds,2019,-0.051,0.567,-0.618,AWAY_ML,True,118.0,1.0,-1.0,True,False,118.0,ml,,,,
2019-04-20,567469,New York Yankees,Kansas City Royals,2019,1.311,2.293,-0.983,AWAY_ML,True,220.0,1.0,7.0,False,False,-100.0,ml,,,,
2019-04-20,564938,Baltimore Orioles,Minnesota Twins,2019,-0.798,-1.74,0.942,HOME_ML,True,180.0,1.0,-1.0,False,False,-100.0,ml,,,,
2019-04-20,564937,Baltimore Orioles,Minnesota Twins,2019,-0.798,-1.74,0.942,HOME_ML,True,180.0,1.0,-9.0,False,False,-100.0,ml,,,,
2019-04-20,565323,Cleveland Indians,Atlanta Braves,2019,0.507,1.205,-0.698,AWAY_ML,True,150.0,1.0,4.0,False,False,-100.0,ml,,,,
2019-04-20,565322,Cleveland Indians,Atlanta Braves,2019,0.507,1.205,-0.698,AWAY_ML,True,150.0,1.0,-1.0,True,False,150.0,ml,,,,
2019-04-20,565421,Colorado Rockies,Philadelphia Phillies,2019,-1.717,-0.864,-0.852,AWAY_ML,False,-142.0,1.0,-3.0,True,False,70.0,ml,,,,
2019-04-21,565521,Detroit Tigers,Chicago White Sox,2019,0.759,0.131,0.629,HOME_ML,False,-110.0,1.0,1.0,True,False,91.0,ml,,,,
2019-04-21,566676,Tampa Bay Rays,Boston Red Sox,2019,0.759,0.131,0.629,HOME_ML,False,-110.0,1.0,-1.0,False,False,-100.0,ml,,,,
2019-04-21,564744,Los Angeles Angels,Seattle Mariners,2019,0.953,0.357,0.596,HOME_ML,False,-119.0,1.0,2.0,True,False,84.0,ml,,,,
2019-04-21,566098,Oakland Athletics,Toronto Blue Jays,2019,0.039,1.021,-0.982,AWAY_ML,True,140.0,1.0,-1.0,True,False,140.0,ml,,,,
2019-04-21,565324,Cleveland Indians,Atlanta Braves,2019,0.759,0.131,0.629,HOME_ML,False,-110.0,1.0,-6.0,False,False,-100.0,ml,,,,
2019-04-22,565995,New York Mets,Philadelphia Phillies,2019,1.129,0.078,1.051,HOME_ML,False,-108.0,1.5,4.0,True,False,139.0,ml,,,,
2019-04-22,565423,Colorado Rockies,Washington Nationals,2019,-1.192,0.429,-1.621,AWAY_ML,True,112.0,2.0,2.0,False,False,-200.0,ml,,,,
2019-04-23,565033,Boston Red Sox,Detroit Tigers,2019,1.276,2.014,-0.737,AWAY_ML,True,200.0,1.0,-3.0,True,False,200.0,ml,,,,
2019-04-23,565034,Boston Red Sox,Detroit Tigers,2019,1.276,2.014,-0.737,AWAY_ML,True,200.0,1.0,-2.0,True,False,200.0,ml,,,,
2019-04-23,565231,Cincinnati Reds,Atlanta Braves,2019,0.153,-0.429,0.581,HOME_ML,True,112.0,1.0,1.0,True,False,112.0,ml,,,,
2019-04-23,565133,Chicago Cubs,Los Angeles Dodgers,2019,0.759,0.131,0.629,HOME_ML,False,-110.0,1.0,5.0,True,False,91.0,ml,,,,
2019-04-23,565613,Houston Astros,Minnesota Twins,2019,0.039,1.021,-0.982,AWAY_ML,True,140.0,1.0,6.0,False,False,-100.0,ml,,,,
2019-04-24,566679,Tampa Bay Rays,Kansas City Royals,2019,2.847,2.175,0.672,HOME_ML,False,-240.0,1.0,-8.0,False,False,-100.0,ml,,,,
2019-04-24,565326,Cleveland Indians,Miami Marlins,2019,0.602,1.151,-0.549,AWAY_ML,True,147.0,1.0,4.0,False,False,-100.0,ml,,,,
2019-04-24,565425,Colorado Rockies,Washington Nationals,2019,0.507,1.205,-0.698,AWAY_ML,True,150.0,1.0,4.0,False,False,-100.0,ml,,,,
2019-04-24,566101,Oakland Athletics,Texas Rangers,2019,0.507,1.205,-0.698,AWAY_ML,True,150.0,1.0,1.0,False,False,-100.0,ml,,,,
2019-04-24,566289,San Diego Padres,Seattle Mariners,2019,0.318,1.169,-0.851,AWAY_ML,True,148.0,1.0,1.0,False,False,-100.0,ml,,,,
2019-04-24,566875,Toronto Blue Jays,San Francisco Giants,2019,0.153,-0.429,0.581,HOME_ML,True,112.0,1.0,-4.0,False,False,-100.0,ml,,,,
2019-04-24,566191,Pittsburgh Pirates,Arizona Diamondbacks,2019,0.759,0.131,0.629,HOME_ML,False,-110.0,1.0,-9.0,False,False,-100.0,ml,,,,
2019-04-24,565614,Houston Astros,Minnesota Twins,2019,2.847,2.175,0.672,HOME_ML,False,-240.0,1.0,6.0,True,False,42.0,ml,,,,
2019-04-25,564748,Los Angeles Angels,New York Yankees,2019,0.393,-0.182,0.576,HOME_ML,True,102.0,1.0,6.0,True,False,102.0,ml,,,,
2019-04-26,565998,New York Mets,Milwaukee Brewers,2019,0.918,1.423,-0.504,AWAY_ML,True,162.0,1.0,-8.0,True,False,162.0,ml,,,,
2019-04-26,567170,Atlanta Braves,Colorado Rockies,2019,0.507,1.205,-0.698,AWAY_ML,True,150.0,1.0,-4.0,True,False,150.0,ml,,,,
2019-04-26,564842,Arizona Diamondbacks,Chicago Cubs,2019,1.129,0.078,1.051,HOME_ML,False,-108.0,1.5,5.0,True,False,139.0,ml,,,,
2019-04-26,565812,Los Angeles Dodgers,Pittsburgh Pirates,2019,0.213,1.488,-1.274,AWAY_ML,True,165.0,1.5,4.0,False,False,-150.0,ml,,,,
2019-04-27,566973,Minnesota Twins,Baltimore Orioles,2019,1.411,2.35,-0.939,AWAY_ML,True,225.0,1.0,7.0,False,False,-100.0,ml,,,,
2019-04-27,565617,Houston Astros,Cleveland Indians,2019,0.039,1.021,-0.982,AWAY_ML,True,140.0,1.0,1.0,False,False,-100.0,ml,,,,
2019-04-27,565038,Boston Red Sox,Tampa Bay Rays,2019,1.203,0.611,0.592,HOME_ML,False,-130.0,1.0,-1.0,False,False,-100.0,ml,,,,
2019-04-28,565039,Boston Red Sox,Tampa Bay Rays,2019,1.203,0.611,0.592,HOME_ML,False,-130.0,1.0,-3.0,False,False,-100.0,ml,,,,
2019-04-28,566000,New York Mets,Milwaukee Brewers,2019,-1.192,0.429,-1.621,AWAY_ML,True,112.0,2.0,3.0,False,False,-200.0,ml,,,,
2019-04-28,565908,Washington Nationals,San Diego Padres,2019,0.241,-0.405,0.646,HOME_ML,True,111.0,1.0,1.0,True,False,111.0,ml,,,,
2019-04-28,565618,Houston Astros,Cleveland Indians,2019,1.129,0.078,1.051,HOME_ML,False,-108.0,1.5,3.0,True,False,139.0,ml,,,,
2019-04-29,566001,New York Mets,Cincinnati Reds,2019,0.089,1.059,-0.97,AWAY_ML,True,142.0,1.0,-1.0,True,False,142.0,ml,,,,
2019-04-29,567173,Atlanta Braves,San Diego Padres,2019,0.507,1.205,-0.698,AWAY_ML,True,150.0,1.0,2.0,False,False,-100.0,ml,,,,
2019-04-29,566975,Minnesota Twins,Houston Astros,2019,-0.265,-1.293,1.028,HOME_ML,True,155.0,1.5,1.0,True,False,232.0,ml,,,,
2019-04-29,567275,Chicago White Sox,Baltimore Orioles,2019,-0.051,0.567,-0.618,AWAY_ML,True,118.0,1.0,2.0,False,False,-100.0,ml,,,,
2019-04-29,565717,Kansas City Royals,Tampa Bay Rays,2019,0.008,-0.983,0.991,HOME_ML,True,138.0,1.0,-3.0,False,False,-100.0,ml,,,,
2019-04-30,565041,Boston Red Sox,Oakland Athletics,2019,0.507,1.205,-0.698,AWAY_ML,True,150.0,1.0,4.0,False,False,-100.0,ml,,,,
2019-04-30,567375,Miami Marlins,Cleveland Indians,2019,-0.798,-1.74,0.942,HOME_ML,True,180.0,1.0,-3.0,False,False,-100.0,ml,,,,
2019-04-30,567179,Atlanta Braves,San Diego Padres,2019,0.759,0.131,0.629,HOME_ML,False,-110.0,1.0,-1.0,False,False,-100.0,ml,,,,
2019-04-30,566778,Texas Rangers,Pittsburgh Pirates,2019,0.759,0.131,0.629,HOME_ML,False,-110.0,1.0,-2.0,False,False,-100.0,ml,,,,
2019-04-30,566485,San Francisco Giants,Los Angeles Dodgers,2019,-0.101,-0.924,0.823,HOME_ML,True,135.0,1.0,-7.0,False,False,-100.0,ml,,,,
2019-05-01,564846,Arizona Diamondbacks,New York Yankees,2019,0.315,-0.259,0.573,HOME_ML,True,105.0,1.0,1.0,True,False,105.0,ml,,,,
2019-05-01,566389,Seattle Mariners,Chicago Cubs,2019,1.129,0.078,1.051,HOME_ML,False,-108.0,1.5,-11.0,False,False,-150.0,ml,,,,
2019-05-01,567076,Philadelphia Phillies,Detroit Tigers,2019,2.847,2.175,0.672,HOME_ML,False,-240.0,1.0,4.0,True,False,42.0,ml,,,,
2019-05-01,566977,Minnesota Twins,Houston Astros,2019,-0.434,-0.963,0.529,HOME_ML,True,137.0,1.0,4.0,True,False,137.0,ml,,,,
2019-05-01,566486,San Francisco Giants,Los Angeles Dodgers,2019,-1.166,-0.611,-0.555,AWAY_ML,False,-130.0,1.0,1.0,False,False,-100.0,ml,,,,
2019-05-02,566004,New York Mets,Cincinnati Reds,2019,0.957,1.466,-0.509,AWAY_ML,True,164.0,1.0,1.0,False,False,-100.0,ml,,,,
2019-05-02,565912,Washington Nationals,St. Louis Cardinals,2019,0.039,1.021,-0.982,AWAY_ML,True,140.0,1.0,1.0,False,False,-100.0,ml,,,,
2019-05-03,565136,Chicago Cubs,St. Louis Cardinals,2019,-0.69,-0.078,-0.612,AWAY_ML,False,-108.0,1.0,4.0,False,False,-100.0,ml,,,,
